# Slope cost simulated through the cost function. Units J/kg*m
# Grade Cost-0.500000	2.840626
-0.450000	3.605070
-0.400000	3.504160
-0.350000	2.936444
-0.300000	2.207514
-0.250000	1.540527
-0.200000	1.086720
-0.150000	0.935933
-0.100000	1.127125
-0.050000	1.658896
0.000000	2.500001
0.050000	3.599872
0.100000	4.899136
0.150000	6.340135
0.200000	7.877441
0.250000	9.488379
0.300000	11.183547
0.350000	13.017323
0.400000	15.098403
0.450000	17.600302
